"DISTRICT","ROUTE","COUNTY","Postmile Prefix","POSTMILE","DESCRIPTION","BACK PEAK HR","BACK PEAK MONTH","BACK AADT","AHEAD PEAK HR","AHEAD PEAK MONTH","AHEAD AADT",
8,111,"RIV","T",52.37,"PALM SPRINGS, FARRELL DRIVE                                                                                   ",1550,25000,20900,1150,18000,15000,
8,111,"RIV","T",52.88,"PALM SPRINGS, SUNRISE WAY                                                                                     ",1150,18000,15000,1100,18200,15200,
8,111,"RIV","T",53.38,"PALM SPRINGS, AVENIDA CABALLEROS                                                                              ",1100,18200,15200,870,14000,11700,
8,111,"RIV","T",53.63,"PALM SPRINGS, VIA MIRALESTE                                                                                   ",870,14000,11700,770,12400,10300,
8,111,"RIV","T",53.88,"PALM SPRINGS, INDIAN CANYON                                                                                   ",770,12400,10300,490,7200,6000,
8,111,"RIV","T",53.94,"PALM CANYON (RIGHT TURN   ONTO NORTH PALM CANYON)  PALM SPRINGS, VISTA CHINO ROAD                             ",490,7200,6000,2000,20100,16500,
8,111,"RIV"," ",54.96,"PALM SPRINGS, TRAMWAY DRIVE                                                                                   ",1900,18100,14700,1750,16000,12900,
8,111,"RIV","R",62.54,"BEGIN FREEWAY                                                                                                 ",,,,,,,
8,111,"RIV","R",63.38,"JCT. RTE. 10,   WHITEWATER, WEST                                                                              ",1500,12200,11100,"      ","       ","       ",
4,112,"ALA"," ","       ","ALAMEDA COUNTY                                                                                                ","      ","       ","       ","      ","       ","       ",
4,112,"ALA","R",0,"SAN LEANDRO, JCT. RTE. 61                                                                                     ","      ","       ","       ",2000,21900,19800,
4,112,"ALA"," ",0.6,"JCT. RTE. 880                                                                                                 ",3350,39500,37500,3000,36000,34500,
4,112,"ALA"," ",1.51,"SAN LEANDRO,   SAN LEANDRO BOULEVARD                                                                          ",2800,32000,30500,2300,24200,23300,
4,112,"ALA"," ",1.78,"SAN LEANDRO, JCT. RTE. 185                                                                                    ",1650,17600,16600,"      ","       ","       ",
4,113,"SOL"," ","       ","SOLANO COUNTY                                                                                                 ","      ","       ","       ","      ","       ","       ",
4,113,"SOL"," ",0,"JCT. RTE. 12                                                                                                  ","      ","       ","       ",220,2550,2300,
4,113,"SOL"," ",11.61,"ELMIRA/FRY ROADS                                                                                              ",290,3100,2750,290,2750,2500,
4,113,"SOL"," ",11.69,"MILEPOST EQUATION  =11.88                                                                                     ",,,,,,,
4,113,"SOL"," ",18.95,"DIXON, WEST CHERRY STREET                                                                                     ",340,3600,3250,350,4300,3950,
4,113,"SOL"," ",19.29,"DIXON, A STREET                                                                                               ",700,8200,7500,780,8500,7700,
4,113,"SOL"," ",19.96,"DIXON, NORTH ADAMS STREET                                                                                     ",660,7900,7100,960,10300,9500,
4,113,"SOL"," ",21.24,"WEST JCT. RTE. 80,   DIXON, NORTH                                                                             ",710,8400,8000,"      ","       ","       ",
4,113,"SOL"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
4,113,"SOL","R",21.77,"EAST JCT. RTE. 80,   BEGIN FREEWAY                                                                            ","      ","       ","       ",3000,29500,28000,
4,113,"SOL","R",22.45,"SOLANO-YOLO COUNTY LINE                                                                                       ",3000,29500,28000,"      ","       ","       ",
3,113,"YOL","R",0,"SOLANO-YOLO COUNTY LINE   (PUTAH CREEK BRIDGE)                                                                ","      ","       ","       ",3000,29500,28000,
3,113,"YOL","R",0.42,"HUTCHINSON DRIVE INTERCHANGE                                                                                  ",3000,29500,28000,3000,29000,27500,
3,113,"YOL","R",1.08,"DAVIS,   RUSSELL BOULEVARD INTERCHANGE                                                                        ",3000,29000,27500,2400,23700,22100,
3,113,"YOL","R",2.08,"COUNTY ROAD 31 INTERCHANGE                                                                                    ",2400,23700,22100,2000,20200,16700,
3,113,"YOL","R",4.11,"COUNTY ROAD 29 INTERCHANGE                                                                                    ",2000,20200,16700,1450,16300,15300,
3,113,"YOL","R",6.11,"COUNTY ROAD 27 INTERCHANGE                                                                                    ",1450,16300,15300,1300,14100,13300,
3,113,"YOL","R",7.66,"COUNTY ROAD 25 INTERCHANGE                                                                                    ",1300,14100,13300,1350,15300,14400,
3,113,"YOL","R",9.23,"GIBSON ROAD INTERCHANGE                                                                                       ",1350,15300,14400,1000,10500,9400,
3,113,"YOL","R",10.15,"EAST MAIN STREET INTERCHANGE                                                                                  ",1000,10500,9400,990,9700,8500,
3,113,"YOL","R",10.72,"JCT. RTE. 5                                                                                                   ",990,9700,8500,"      ","       ","       ",
3,113,"YOL"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
3,113,"YOL"," ",11.44,"JCT. RTE. 5                                                                                                   ","      ","       ","       ",610,7000,6600,
3,113,"YOL"," ",12.33,"COUNTY ROAD P18 C                                                                                             ",610,7000,6600,360,4400,3900,
3,113,"YOL"," ",14.09,"COUNTY ROAD P100                                                                                              ",360,4400,3900,300,3700,3250,
3,113,"YOL"," ",18.66,"COUNTY ROAD P13                                                                                               ",300,3700,3250,250,2900,2600,
3,113,"YOL","M",21.2,"COUNTY ROAD 102                                                                                               ",250,2900,2600,850,10600,9500,
3,113,"YOL","R",21.53,"MILEPOST EQUATION   =21.52                                                                                    ",,,,,,,
