"DISTRICT","ROUTE","COUNTY","Postmile Prefix","POSTMILE","DESCRIPTION","BACK PEAK HR","BACK PEAK MONTH","BACK AADT","AHEAD PEAK HR","AHEAD PEAK MONTH","AHEAD AADT",
11,76," SD"," ",3.1,"OCEANSIDE, EL CAMINO REAL                                                                                     ",4200,54000,50000,4100,46000,44500,
11,76," SD"," ",3.41,"OCEANSIDE, DOUGLAS STREET                                                                                     ",4100,46000,44500,3250,36000,35000,
11,76," SD"," ",3.86,"OCEANSIDE, PEYRI ROAD/RANCHO DEL ORO                                                                          ",3250,36000,35000,3150,35000,34000,
11,76," SD"," ",5.11,"OCEANSIDE, AVIENDA CALAFIA                                                                                    ",3150,35000,34000,2750,31000,30000,
11,76," SD"," ",6.14,"OCEANSIDE, COLLEGE   BOULEVARD (TO CAMP PENDLETON)                                                            ",2750,31000,30000,3400,38000,37000,
11,76," SD"," ",6.66,"OCEANSIDE, NORTH SANTA FE ROAD                                                                                ",3400,38000,37000,3450,43500,41500,
11,76," SD","R",9.49,"VISTA WAY                                                                                                     ",3450,43500,41500,2300,32000,30000,
11,76," SD"," ",12,"BONSALL, OLIVE HILL ROAD                                                                                      ",2300,32000,30000,2750,38000,36000,
11,76," SD"," ",12.47,"MISSION ROAD                                                                                                  ",2750,38000,36000,1250,17400,16400,
11,76," SD"," ",14.7,"GIRD ROAD                                                                                                     ",1250,17400,16400,1350,19000,17900,
11,76," SD","R",17.01,"OLD HIGHWAY 15                                                                                                ",1350,19000,17900,1950,27000,24700,
11,76," SD","R",17.3,"JCT. RTE. 15                                                                                                  ",1950,27000,24700,1000,12500,12300,
11,76," SD"," ",23.01,"PALA MISSION ROAD                                                                                             ",1000,12500,12300,580,7100,7000,
11,76," SD"," ",24.13,"COUNTY ROAD S-16                                                                                              ",580,7100,7000,820,10100,10000,
11,76," SD"," ",29.87,"COLE GRADE ROAD                                                                                               ",820,10100,10000,620,6800,6000,
11,76," SD"," ",32.87,"RINCON SPRINGS, VALLEY CENTER ROAD                                                                            ",620,6800,6000,720,7800,6900,
11,76," SD"," ",38.25,"PALOMAR MOUNTAIN ROAD                                                                                         ",920,6200,4900,680,4550,3600,
11,76," SD"," ",47.79,"EAST PALOMAR ROAD                                                                                             ",680,4550,3600,370,2450,1950,
11,76," SD"," ",52.32,"JCT. RTE. 79                                                                                                  ",370,2450,1950,"      ","       ","       ",
4,77,"ALA"," ","       ","ALAMEDA COUNTY                                                                                                ","      ","       ","       ","      ","       ","       ",
4,77,"ALA"," ",0.1,"OAKLAND, JCT. RTE. 880                                                                                        ","      ","       ","       ",1950,30500,24500,
4,77,"ALA"," ",0.37,"OAKLAND, EAST 12TH STREET                                                                                     ",1950,30500,24500,1450,22700,18200,
4,77,"ALA"," ",0.45,"OAKLAND, EAST 14TH STREET                                                                                     ",1450,22700,18200,"      ","       ","       ",
11,78," SD"," ","       ","SAN DIEGO COUNTY                                                                                              ","      ","       ","       ","      ","       ","       ",
11,78," SD"," ",0,"OCEANSIDE, JCT. RTE. 5; BEGIN FREEWAY                                                                         ","      ","       ","       ",10500,140000,133000,
11,78," SD"," ",0.74,"OCEANSIDE, JEFFERSON STREET                                                                                   ",10500,140000,133000,9500,126000,120000,
11,78," SD"," ",1.5,"OCEANSIDE, EL CAMINO REAL                                                                                     ",9500,126000,120000,12600,155000,152000,
11,78," SD"," ",3.32,"OCEANSIDE, COLLEGE BOULEVARD                                                                                  ",12600,155000,152000,10400,129000,126000,
11,78," SD"," ",4.38,"VISTA, EMERALD DRIVE INTERCHANGE                                                                              ",10400,129000,126000,10600,131000,128000,
11,78," SD"," ",5.94,"VISTA, BROADWAY/MELROSE DRIVE                                                                                 ",10600,131000,128000,10500,130000,127000,
11,78," SD"," ",6.94,"VISTA, ESCONDIDO AVENUE                                                                                       ",10500,130000,127000,11200,138000,135000,
11,78," SD"," ",7.71,"VISTA, MAR VISTA DRIVE                                                                                        ",11200,138000,135000,11000,136000,133000,
11,78," SD"," ",9.09,"SYCAMORE AVENUE                                                                                               ",11000,136000,133000,10900,135000,131000,
11,78," SD"," ",10.61,"SAN MARCOS, RANCHO SANTA FE                                                                                   ",10900,135000,131000,10000,128000,126000,
11,78," SD"," ",12.13,"SAN MARCOS, SAN MARCOS BOULEVARD                                                                              ",10000,128000,126000,11800,152000,149000,
11,78," SD"," ",12.91,"SAN MARCOS, TWIN   OAKS VALLEY ROAD                                                                           ",11800,152000,149000,11900,154000,151000,
11,78," SD"," ",14.24,"SAN MARCOS, WOODLAND PARKWAY                                                                                  ",11900,154000,151000,11800,152000,149000,
11,78," SD"," ",15.49,"NORDAHL ROAD                                                                                                  ",11800,152000,149000,12100,148000,146000,
11,78," SD","R",16.54,"ESCONDIDO, JCT. RTE. 15                                                                                       ",12100,148000,146000,6400,78000,77000,
11,78," SD","R",17.27,"ESCONDIDO, CENTRE CITY PARKWAY                                                                                ",6400,78000,77000,4500,51000,49500,
