"DISTRICT","ROUTE","COUNTY","Postmile Prefix","POSTMILE","DESCRIPTION","BACK PEAK HR","BACK PEAK MONTH","BACK AADT","AHEAD PEAK HR","AHEAD PEAK MONTH","AHEAD AADT",
10,120,"TUO"," ",30.47,"BIG OAK FLAT                                                                                                  ",600,5300,3950,590,5200,3850,
10,120,"TUO"," ",32.18,"GROVELAND                                                                                                     ",590,5200,3850,560,4950,3650,
10,120,"TUO","R",41.52,"TUOLUMNE COUNTY-   MARIPOSA COUNTY LINE                                                                       ","      ","       ","       ","      ","       ","       ",
10,120,"TUO"," ",43.09,"BUCK MEADOWS                                                                                                  ",460,3950,2700,420,3500,2200,
10,120,"TUO"," ",43.75,"MARIPOSA COUNTY-   TUOLUMNE COUNTY LINE                                                                       ","      ","       ","       ","      ","       ","       ",
10,120,"TUO","R",45.57,"MILEPOST EQUATION  =46.12                                                                                     ",,,,,,,
10,120,"TUO","R",56.51,"YOSEMITE NATIONAL PARK   (WEST BOUNDARY)                                                                      ",470,3800,2100,"      ","       ","       ",
10,120,"TUO"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
9,120,"TUO","R",0,"TUOLUMNE-MONO COUNTY LINE   (YOSEMITE EAST GATE)                                                              ","      ","       ","       ",300,2100,1550,
9,120,"TUO","R",8.56,"BIG BEND GATE                                                                                                 ",300,2100,1550,280,2600,1450,
9,120,"TUO","R",11.05,"OLD ROUTE 120 ROAD                                                                                            ",280,2600,1450,360,3450,1600,
9,120,"TUO","R",12.06,"TIOGA PASS JUNCTION,   NORTH JCT. RTE. 395                                                                    ",360,3450,1600,"      ","       ","       ",
9,120,"TUO"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
9,120,"TUO"," ",13.37,"MONO MILLS JUNCTION,   SOUTH JCT. RTE. 395                                                                    ","      ","       ","       ",120,980,500,
9,120,"TUO","L",30.67,"POSTMILE EQUATION  =30.50                                                                                     ",,,,,,,
9,120,"TUO","R",35.01,"POSTMILE EQUATION  =35.03                                                                                     ",,,,,,,
9,120,"TUO"," ",58.99,"BENTON STATION, JCT. RTE. 6                                                                                   ",80,730,540,"      ","       ","       ",
4,121,"SON"," ","       ","SONOMA COUNTY                                                                                                 ","      ","       ","       ","      ","       ","       ",
4,121,"SON"," ",0,"JCT. RTE. 37                                                                                                  ","      ","       ","       ",1700,16300,14400,
4,121,"SON"," ",6.69,"JCT. RTE. 116 WEST,   ARNOLD DRIVE                                                                            ",1500,14400,12900,1850,17500,15900,
4,121,"SON"," ",7.44,"JCT. RTE. 12 NORTH,   SCHELLVILLE, WEST                                                                       ",1850,18800,17300,1700,17400,15700,
4,121,"SON"," ",8.12,"SCHELLVILLE, EIGHTH STREET                                                                                    ",1700,17400,15700,1850,19000,17100,
4,121,"SON"," ",9.54,"RAMAL ROAD                                                                                                    ",1600,16300,14700,1550,16200,14600,
4,121,"SON"," ",10.88,"NAPA ROAD                                                                                                     ",1550,16200,14600,2300,22300,19700,
4,121,"SON"," ",11.62,"SONOMA COUNTY                                                                                                 ","      ","       ","       ","      ","       ","       ",
4,121,"NAP"," ",1.99,"DUHIG ROAD                                                                                                    ",2300,22600,20000,2350,23000,20300,
4,121,"NAP"," ",2.18,"OLD SONOMA ROAD                                                                                               ",2350,23000,20300,2100,20400,18000,
4,121,"NAP"," ",3.04,"CUTTING WHARF ROAD                                                                                            ",2100,21000,18300,2250,22000,19500,
4,121,"NAP","R",4.47,"SOUTH JCT. RTE. 29                                                                                            ",2250,22000,19500,"      ","       ","       ",
4,121,"NAP"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
4,121,"NAP","R",4.47,"NAPA, NORTH JCT. RTE. 29   (IMOLA AVENUE)                                                                     ","      ","       ","       ",2100,21400,19300,
4,121,"NAP","R",4.84,"NAPA, JEFFERSON STREET                                                                                        ",1900,20400,19800,1900,20500,19700,
4,121,"NAP","R",5.01,"NAPA, SOUTH COOMBS STREET                                                                                     ",2050,23500,21400,2600,28500,24200,
4,121,"NAP","R",5.89,"NAPA, JCT. RTE. 221 SOUTH   (MILEPOST EQUATION)                                                               ",2600,28500,24200,2450,29000,24900,
