"Date","Time","# Fog Days","Station Type","Maintenance Indicator","Sky Conditions","Visibility","Weather Type","Dry Bulb Temp (F)","Dew Point Temp. (F)","Wet Bulb Temp (F)","% Rel Humidity","Wind Speed (KT)","Wind Dir.","Wind Char. Gusts (KT)","Val. For Wind Char.","Station Pressure","Pressure Tendency","Sea Level Pressure","Report Type","Precipitation total"
"Date","Time","# Fog Days","Station Type","Maintenance Indicator","Sky Conditions","Visibility","Weather Type","Dry Bulb Temp (F)","Dew Point Temp. (F)","Wet Bulb Temp (F)","% Rel Humidity","Wind Speed (KT)","Wind Dir.","Wind Char. Gusts (KT)","Val. For Wind Char.","Station Pressure","Pressure Tendency","Sea Level Pressure","Report Type","Precipitation total"
"3","935","1","AO20","-","VV001","M1/4SM","FG","-","-","-","-","8","280","-","0","-","-","-","SP","-"
"3","955",,"AO20","-","VV001","1/4SM","FG","41","41","41","100","7","280","-","0","30.35001953125","1","287","AA","-"
"4","112","1","AO20","-","VV001","1/4SM","FZFG","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"4","155",,"AO20","-","VV001","1/4SM","FZFG","30.90001953125","30","30.60001953125","96","0","0","-","0","30.31001953125","-","273","AA","-"
"4","259",,"AO20","-","VV001","1/4SM","FZFG","-","-","-","-","4","70","-","0","-","-","-","SP","-"
"4","355",,"AO20","-","BKN001 OVC006","1/4SM","FZFG","28.90001953125","28.90001953125","28.90001953125","100","0","0","-","0","30.30001953125","8","270","AA","-"
"4","455",,"AO20","-","FEW001 OVC006","1/4SM","FZFG","28.90001953125","28.90001953125","28.90001953125","100","0","0","-","0","30.30001953125","-","269","AA","-"
"4","555",,"AO20","-","FEW001 OVC006","1/4SM","FZFG","30","28.90001953125","29.70001953125","96","0","0","-","0","30.30001953125","-","269","AA","-"
"4","655",,"AO20","-","BKN001 OVC006","1/4SM","FZFG","30.90001953125","30","30.60001953125","96","3","110","-","0","30.31001953125","3","272","AA","-"
"4","755",,"AO20","-","VV001","M1/4SM","FG","32","30","31.30001953125","92","0","0","-","0","30.31001953125","-","273","AA","-"
"4","804",,"AO20","-","CLR","M1/4SM","FG","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"4","855",,"AO20","-","CLR","M1/4SM","FG","36","36","36","100","4","120","-","0","30.31001953125","-","273","AA","-"
"4","902",,"AO20","-","OVC001","M1/4SM","FG","-","-","-","-","4","120","-","0","-","-","-","SP","-"
"5","825","1","AO20","-","SCT001","1/4SM","FG","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"6","35","1","AO20","-","CLR","1/4SM","FG","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"6","43",,"AO20","-","VV001","1/4SM","FG","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"6","116",,"AO20","-","CLR","1/4SM","FG","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"6","124",,"AO20","-","VV016","1/4SM","FG","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"6","137",,"AO20","-","FEW001 BKN016","M1/4SM","FG","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"6","155",,"AO20","-","SCT001 OVC016","1/4SM","FZFG","30.90001953125","30.90001953125","30.90001953125","100","3","90","-","0","30.21001953125","-","241","AA","-"
"6","207",,"AO20","-","BKN001 OVC016","1/4SM","FZFG","-","-","-","-","4","80","-","0","-","-","-","SP","-"
"6","214",,"AO20","-","SCT001 OVC016","1/4SM","FG","-","-","-","-","4","70","-","0","-","-","-","SP","-"
"6","222",,"AO20","-","BKN001 BKN005 OVC016","1/4SM","FZFG","-","-","-","-","3","80","-","0","-","-","-","SP","-"
"6","255",,"AO20","-","BKN001 OVC005","1/4SM","-SN FZFG","30.90001953125","30.90001953125","30.90001953125","100","5","140","-","0","30.20001953125","-","235","AA","T"
"6","308",,"AO20","-","SCT001 OVC005","1/4SM","FZFG","-","-","-","-","4","140","-","0","-","-","-","SP","-"
"6","315",,"AO20","-","BKN001 OVC005","1/4SM","-SN FZFG","-","-","-","-","6","140","-","0","-","-","-","SP","-"
"6","355",,"AO20","-","VV001","1/4SM","-SN FG","32","32","32","100","6","150","-","0","30.17001953125","8","226","AA","T"
"6","455",,"AO20","-","FEW001 BKN014","1/4SM","FZFG","30.90001953125","30","30.60001953125","96","3","330","-","0","30.20001953125","-","235","AA","T"
"6","508",,"AO20","-","VV016","1/4SM","FG","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"6","744",,"AO20","-","BKN001","1/4SM","FG","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"6","755",,"AO20","-","VV001","M1/4SM","FG","34","30.90001953125","32.70001953125","89","0","0","-","0","30.22001953125","-","244","AA","-"
"6","855",,"AO20","-","VV001","M1/4SM","FG","39","37","38.10001953125","93","3","100","-","0","30.24001953125","-","250","AA","-"
"10","506","1","AO20","-","VV001","1/4SM","FG","-","-","-","-","3","90","-","0","-","-","-","SP","-"
"10","545",,"AO20","-","VV001","1/4SM","FG","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"10","643",,"AO20","-","VV001","1/4SM","FG","-","-","-","-","3","10","-","0","-","-","-","SP","-"
"10","655",,"AO20","-","VV001","1/4SM","FG","33.10001953125","33.10001953125","33.10001953125","100","4","360","-","0","30.42001953125","3","310","AA","-"
"11","639","1","AO20","-","VV001","1/4SM","FG","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"15","504","1","AO20","-","CLR","1/4SM","FG","-","-","-","-","4","360","-","0","-","-","-","SP","-"
"15","511",,"AO20","-","VV004","1/4SM","FG","-","-","-","-","3","10","-","0","-","-","-","SP","-"
"21","555","1","AO20","-","BKN001 OVC005","1/4SM","FG","50","50","50","100","0","0","-","0","30.29001953125","-","266","AA","0.0100000095367432"
"21","655",,"AO20","-","VV001","1/4SM","FG","51.1000390625","51.1000390625","51.1000390625","100","0","0","-","0","30.30001953125","1","270","AA","-"
"21","755",,"AO20","-","VV001","1/4SM","FG","51.1000390625","51.1000390625","51.1000390625","100","3","100","-","0","30.31001953125","-","273","AA","-"
"21","855",,"AO20","-","VV001","1/4SM","FG","51.1000390625","51.1000390625","51.1000390625","100","0","0","-","0","30.32001953125","-","276","AA","-"
"21","955",,"AO20","-","VV001","1/4SM","FG","53.1000390625","53.1000390625","53.1000390625","100","3","170","-","0","30.32001953125","1","278","AA","-"
"21","2147",,"AO22","-","VV013","1/4SM","FG","-","-","-","-","4","50","-","0","-","-","-","SP","-"
"21","2155",,"AO22","-","SCT001 BKN013","1/4SM","FG","51.1000390625","51.1000390625","51.1000390625","100","4","60","-","0","30.24001953125","0","251","AA","-"
"21","2204",,"AO22","-","BKN001 BKN013","1/4SM","FG","-","-","-","-","5","60","-","0","-","-","-","SP","-"
"21","2255",,"AO22","-","VV001","1/4SM","FG","48","48","48","100","0","0","-","0","30.24001953125","-","251","AA","-"
"21","2355",,"AO22","-","FEW001 OVC005","1/4SM","FG","48","48","48","100","0","0","-","0","30.24001953125","-","250","AA","-"
"22","23","1","AO20","-","BKN001 OVC005","1/4SM","FG","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"22","55",,"AO20","-","VV001","1/4SM","FG","46.9000390625","46.9000390625","46.9000390625","100","0","0","-","0","30.22001953125","8","243","AA","-"
"22","155",,"AO20","-","VV001","M1/4SM","FG","48","46.9000390625","47.5","96","0","0","-","0","30.22001953125","-","242","AA","-"
"22","255",,"AO20","-","VV001","1/4SM","FG","48.9000390625","48","48.4000390625","97","0","0","-","0","30.21001953125","-","238","AA","-"
"22","355",,"AO20","-","VV001","M1/4SM","FG","50","48.9000390625","49.5","96","0","0","-","0","30.20001953125","8","236","AA","0.0100000095367432"
"22","455",,"AO20","-","BKN001 OVC005","1/4SM","FG","51.1000390625","48.9000390625","50","92","0","0","-","0","30.19001953125","-","233","AA","-"
"22","505",,"AO20","-","OVC003","1/4SM","FG","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"22","537",,"AO20","-","VV001","1/4SM","FG","-","-","-","-","3","210","-","0","-","-","-","SP","-"
"22","555",,"AO20","-","VV001","M1/4SM","FG","51.1000390625","48.9000390625","50","92","0","0","-","0","30.19001953125","-","231","AA","-"
"22","655",,"AO20","-","VV001","M1/4SM","FG","52","50","50.9000390625","93","0","0","-","0","30.18001953125","6","230","AA","-"
"22","755",,"AO20","-","VV001","M1/4SM","FG","54","51.1000390625","52.5","90","0","0","-","0","30.18001953125","-","230","AA","-"
"22","855",,"AO20","-","VV001","M1/4SM","FG","55","53.1000390625","54","93","3","170","-","0","30.17001953125","-","227","AA","-"
"22","955",,"AO20","-","VV001","M1/4SM","FG","57","54","55.4000390625","90","4","120","-","0","30.16001953125","8","221","AA","0.0100000095367432"
"22","1031",,"AO21","-","VV010","M1/4SM","FG","-","-","-","-","3","90","-","0","-","-","-","SP","-"
"22","1047",,"AO21","-","VV001","M1/4SM","FG","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"22","1055",,"AO21","-","VV001","M1/4SM","FG","59","55","56.8000390625","87","3","120","-","0","30.14001953125","-","216","AA","-"
,,"9"
"Date","Time","# Fog Days","Station Type","Maintenance Indicator","Sky Conditions","Visibility","Weather Type","Dry Bulb Temp (F)","Dew Point Temp. (F)","Wet Bulb Temp (F)","% Rel Humidity","Wind Speed (KT)","Wind Dir.","Wind Char. Gusts (KT)","Val. For Wind Char.","Station Pressure","Pressure Tendency","Sea Level Pressure","Report Type","Precipitation total"
"1","55",,"AO20","-","CLR","10SM","-","51.1000390625","23","39.90001953125","33","24","350","G","32","29.82001953125","3","108","AA","-"
"1","155",,"AO20","-","CLR","10SM","-","48.9000390625","21.90001953125","38.30001953125","35","17","330","G","22","29.85001953125","-","118","AA","-"
"1","255",,"AO20","-","CLR","10SM","-","46.9000390625","21.90001953125","37.20001953125","37","14","330","-","0","29.87001953125","-","123","AA","-"
"1","355",,"AO20","-","CLR","10SM","-","45","21","36","39","16","330","-","0","29.87001953125","1","125","AA","-"
"1","455",,"AO20","-","CLR","10SM","-","44.1000390625","19.900009765625","35.10001953125","38","15","340","-","0","29.89001953125","-","131","AA","-"
"1","555",,"AO20","-","CLR","10SM","-","43","19.900009765625","34.5","40","9","300","-","0","29.90001953125","-","136","AA","-"
"1","655",,"AO20","-","CLR","10SM","-","42.1000390625","21.90001953125","34.5","45","10","320","-","0","29.92001953125","1","141","AA","-"
"1","755",,"AO20","-","CLR","10SM","-","45","21.90001953125","36.10001953125","40","15","330","G","20","29.94001953125","-","149","AA","-"
"1","855",,"AO20","-","CLR","10SM","-","48","24.10001953125","38.5","39","19","340","G","26","29.97001953125","-","158","AA","-"
"1","955",,"AO20","-","CLR","10SM","-","54","23","41.4000390625","30","22","350","G","26","29.97001953125","0","158","AA","-"
"1","1055",,"AO21","-","CLR","10SM","-","57","24.10001953125","43.3000390625","28","18","350","G","24","29.99001953125","-","164","AA","-"
"1","1155",,"AO21","-","CLR","10SM","-","60.1000390625","23","44.4000390625","24","14","360","G","20","29.98001953125","-","162","AA","-"
"1","1255",,"AO21","-","CLR","10SM","-","62.1000390625","28","46.9000390625","28","10","330","-","0","29.96001953125","8","155","AA","-"
"1","1355",,"AO21","-","CLR","10SM","-","62.1000390625","30","47.5","30","12","340","-","0","29.94001953125","-","149","AA","-"
"1","1455",,"AO21","-","CLR","10SM","-","63","28.90001953125","47.7000390625","28","5","310","-","0","29.94001953125","-","147","AA","-"
"1","1555",,"AO21","-","CLR","10SM","-","64","32","49.1000390625","30","5","350","-","0","29.93001953125","6","143","AA","-"
"1","1655",,"AO21","-","CLR","10SM","-","61","36","49.1000390625","39","7","330","-","0","29.92001953125","-","142","AA","-"
"1","1755",,"AO21","-","CLR","10SM","-","57","30.90001953125","45.3000390625","37","5","330","-","0","29.93001953125","-","146","AA","-"
"1","1855",,"AO21","-","CLR","10SM","-","52","33.10001953125","43.5","49","5","290","-","0","29.94001953125","3","149","AA","-"
"1","1955",,"AO21","-","CLR","10SM","-","48","32","41.2000390625","54","9","270","-","0","29.96001953125","-","156","AA","-"
"1","2055",,"AO22","-","CLR","10SM","-","48.9000390625","28.90001953125","40.5","46","8","270","-","0","29.97001953125","-","158","AA","-"
"1","2155",,"AO22","-","CLR","10SM","-","48","28","39.70001953125","46","8","300","-","0","29.98001953125","1","161","AA","-"
"1","2255",,"AO22","-","CLR","10SM","-","45","27","37.80001953125","49","8","310","-","0","29.99001953125","-","164","AA","-"
"1","2355",,"AO22","-","CLR","10SM","-","43","28","37","56","0","0","-","0","30","-","168","AA","-"
"2","55",,"AO20","-","CLR","10SM","-","42.1000390625","28","36.5","58","4","310","-","0","30.02001953125","3","175","AA","-"
"2","155",,"AO20","-","CLR","10SM","-","39","28","34.70001953125","65","0","0","-","0","30.03001953125","-","180","AA","-"
"2","255",,"AO20","-","CLR","10SM","-","36","28","32.90001953125","73","0","0","-","0","30.05001953125","-","184","AA","-"
"2","355",,"AO20","-","CLR","10SM","-","34","30","32.5","85","6","360","-","0","30.06001953125","1","188","AA","-"
"2","455",,"AO20","-","CLR","10SM","-","36","30","33.60001953125","79","4","310","-","0","30.08001953125","-","197","AA","-"
"2","555",,"AO20","-","CLR","10SM","-","33.10001953125","30","31.80001953125","89","7","210","-","0","30.10001953125","-","204","AA","-"
"2","655",,"AO20","-","CLR","10SM","-","35.10001953125","30","33.10001953125","82","5","260","-","0","30.13001953125","1","212","AA","-"
"2","755",,"AO20","-","CLR","10SM","-","41","33.10001953125","37.80001953125","74","3","220","-","0","30.16001953125","-","221","AA","-"
"2","855",,"AO20","-","CLR","10SM","-","46.9000390625","32","40.60001953125","56","5","230","-","0","30.17001953125","-","225","AA","-"
"2","955",,"AO20","-","CLR","10SM","-","52","32","43.2000390625","47","9","280","-","0","30.17001953125","1","226","AA","-"
"2","1055",,"AO21","-","CLR","10SM","-","55.9000390625","32","45.3000390625","40","4","340","-","0","30.18001953125","-","230","AA","-"
"2","1155",,"AO21","-","CLR","10SM","-","59","34","47.5","39","0","0","-","0","30.17001953125","-","225","AA","-"
"2","1255",,"AO21","-","CLR","10SM","-","62.1000390625","35.10001953125","49.3000390625","37","3","VRB","-","0","30.15001953125","8","217","AA","-"
"2","1355",,"AO21","-","CLR","10SM","-","63","35.10001953125","49.6000390625","35","6","280","-","0","30.13001953125","-","212","AA","-"
"2","1455",,"AO21","-","CLR","10SM","-","64","35.10001953125","50.2000390625","34","3","VRB","-","0","30.12001953125","-","208","AA","-"
"2","1555",,"AO21","-","CLR","10SM","-","64.9000390625","36","50.9000390625","34","0","0","-","0","30.12001953125","6","208","AA","-"
"2","1655",,"AO21","-","CLR","10SM","-","64","36","50.5","35","0","0","-","0","30.12001953125","-","209","AA","-"
"2","1755",,"AO21","-","CLR","10SM","-","61","34","48.4000390625","36","0","0","-","0","30.13001953125","-","214","AA","-"
"2","1855",,"AO21","-","CLR","10SM","-","55.9000390625","36","46.6000390625","47","0","0","-","0","30.16001953125","3","223","AA","-"
"2","1955",,"AO21","-","CLR","10SM","-","52","36","44.6000390625","55","4","120","-","0","30.17001953125","-","227","AA","-"
"2","2055",,"AO22","-","CLR","10SM","-","46.9000390625","37","42.4000390625","69","5","190","-","0","30.20001953125","-","234","AA","-"
"2","2155",,"AO22","-","CLR","10SM","-","46.9000390625","37","42.4000390625","69","0","0","-","0","30.21001953125","3","240","AA","-"
"2","2255",,"AO22","-","CLR","10SM","-","46.9000390625","36","42.1000390625","66","0","0","-","0","30.22001953125","-","244","AA","-"
"2","2355",,"AO22","-","CLR","10SM","-","46","36","41.5","68","0","0","-","0","30.23001953125","-","246","AA","-"
"3","55",,"AO20","-","CLR","10SM","-","42.1000390625","36","39.40001953125","79","3","120","-","0","30.24001953125","3","250","AA","-"
"3","155",,"AO20","-","CLR","10SM","-","42.1000390625","36","39.40001953125","79","5","170","-","0","30.24001953125","-","249","AA","-"
"3","255",,"AO20","-","CLR","10SM","-","39","33.10001953125","36.5","79","0","0","-","0","30.23001953125","-","247","AA","-"
"3","355",,"AO20","-","CLR","8SM","-","39","35.10001953125","37.40001953125","86","3","80","-","0","30.24001953125","5","249","AA","-"
"3","455",,"AO20","-","CLR","6SM","BR","37.90001953125","35.10001953125","36.70001953125","89","0","0","-","0","30.25","-","254","AA","-"
"3","555",,"AO20","-","CLR","6SM","BR","37","35.10001953125","36.10001953125","93","0","0","-","0","30.27001953125","-","260","AA","-"
"3","655",,"AO20","-","CLR","3SM","BR","36","34","35.20001953125","93","0","0","-","0","30.28001953125","1","265","AA","-"
"3","755",,"AO20","-","CLR","5SM","BR","43","39","41.2000390625","86","0","0","-","0","30.32001953125","-","275","AA","-"
"3","855",,"AO20","-","CLR","6SM","HZ","48.9000390625","43","46","80","3","190","-","0","30.33001953125","-","281","AA","-"
"3","955",,"AO20","-","CLR","8SM","-","55","44.1000390625","49.6000390625","67","0","0","-","0","30.34001953125","1","282","AA","-"
"3","1055",,"AO21","-","CLR","7SM","-","59","43","50.9000390625","56","3","VRB","-","0","30.33001953125","-","281","AA","-"
"3","1155",,"AO21","-","CLR","8SM","-","62.1000390625","44.1000390625","52.9000390625","52","4","300","-","0","30.32001953125","-","278","AA","-"
"3","1255",,"AO21","-","CLR","7SM","-","64","44.1000390625","53.8000390625","48","3","VRB","-","0","30.30001953125","8","270","AA","-"
"3","1355",,"AO21","-","CLR","7SM","-","64.9000390625","42.1000390625","53.2000390625","44","3","VRB","-","0","30.28001953125","-","262","AA","-"
"3","1455",,"AO21","-","CLR","9SM","-","66.9000390625","39.90001953125","53.2000390625","37","3","VRB","-","0","30.27001953125","-","259","AA","-"
"3","1555",,"AO21","-","CLR","10SM","-","69.1000390625","37","53.1000390625","31","0","0","-","0","30.26001953125","6","256","AA","-"
"3","1655",,"AO21","-","CLR","10SM","-","66.9000390625","36","51.8000390625","32","0","0","-","0","30.25","-","254","AA","-"
"3","1755",,"AO21","-","CLR","10SM","-","64","33.10001953125","49.5","32","3","40","-","0","30.25","-","254","AA","-"
"3","1855",,"AO21","-","CLR","10SM","-","57","36","47.1000390625","45","3","20","-","0","30.26001953125","5","256","AA","-"
"3","1955",,"AO21","-","CLR","10SM","-","52","36","44.8000390625","55","0","0","-","0","30.27001953125","-","260","AA","-"
"3","2055",,"AO22","-","CLR","10SM","-","52","37","45.1000390625","57","4","250","-","0","30.28001953125","-","264","AA","-"
"3","2155",,"AO22","-","CLR","10SM","-","48","37","43.2000390625","66","4","230","-","0","30.28001953125","1","264","AA","-"
"3","2255",,"AO22","-","CLR","10SM","-","46","37","42.1000390625","71","3","280","-","0","30.28001953125","-","264","AA","-"
"3","2355",,"AO22","-","CLR","9SM","-","44.1000390625","39","41.7000390625","83","0","0","-","0","30.28001953125","-","264","AA","-"
